genetic_id	chromosome	alpha_leave_out	delta_from_full
SB676.SG	1	0.042603034987655934	0.0015893832253566567
SB676.SG	2	0.04238900013985094	0.001375348377551662
SB676.SG	3	0.04074512010398643	-0.00026853165831284415
SB676.SG	4	0.039382949356722215	-0.0016307024055770628
SB676.SG	5	0.04169199790918274	0.0006783461468834601
SB676.SG	6	0.03955156977828343	-0.001462081984015845
SB676.SG	7	0.04274473427834335	0.0017310825160440704
SB676.SG	8	0.03960890948716345	-0.0014047422751358243
SB676.SG	9	0.037874482603939615	-0.003139169158359663
SB676.SG	10	0.040094057410300546	-0.0009195943519987315
SB676.SG	11	0.04174031241628827	0.0007266606539889919
SB676.SG	12	0.04197257467358787	0.0009589229112885941
SB676.SG	13	0.039536919354929694	-0.001476732407369584
SB676.SG	14	0.04084929206666964	-0.00016435969562964003
SB676.SG	15	0.03935873148688856	-0.0016549202754107192
SB676.SG	16	0.04083467394884946	-0.00017897781344981822
SB676.SG	17	0.0418813342600816	0.0008676824977823239
SB676.SG	18	0.042482038275773196	0.0014683865134739182
SB676.SG	19	0.04248492379024587	0.0014712720279465921
SB676.SG	20	0.0409850225394762	-2.862922282307473e-05
SB676.SG	21	0.041188549098645784	0.00017489733634650645
SB676.SG	22	0.042237705453708974	0.0012240536914096961
I4419.AG	1	0.028729991232530443	0.0007176117694384192
I4419.AG	2	0.029525758670958562	0.0015133792078665387
I4419.AG	3	0.02609993172201961	-0.001912447741072413
I4419.AG	4	0.027775551646304738	-0.0002368278167872856
I4419.AG	5	0.027280564375917565	-0.0007318150871744589
I4419.AG	6	0.027759275908960258	-0.00025310355413176583
I4419.AG	7	0.02925454834938902	0.001242168886296996
I4419.AG	8	0.029529945451613047	0.001517565988521024
I4419.AG	9	0.026588676694763867	-0.001423702768328157
I4419.AG	10	0.026644591430757043	-0.0013677880323349802
I4419.AG	11	0.02795188025474747	-6.0499208344552e-05
I4419.AG	12	0.027450323522125196	-0.0005620559409668276
I4419.AG	13	0.02750681832053875	-0.0005055611425532729
I4419.AG	14	0.027406319115431857	-0.0006060603476601666
