genetic_id	block	alpha_leave_out	delta_from_full
BB7-240.AG.BY.AA	13	0.032982115602640395	-0.00020144233325982558
BB7-240.AG.BY.AA	14	0.03378258868462336	0.0005990307487231394
BB7-240.AG.BY.AA	15	0.035750867963420044	0.002567310027519823
BB7-240.AG.BY.AA	16	0.03381474654092103	0.000631188605020809
BB7-240.AG.BY.AA	17	0.03333538428047645	0.0001518263445762294
BB7-240.AG.BY.AA	18	0.03253470877751407	-0.0006488491583861514
BB7-240.AG.BY.AA	19	0.031022399047196805	-0.0021611588887034162
BB7-240.AG.BY.AA	20	0.03373044751334843	0.0005468895774482091
BB7-240.AG.BY.AA	21	0.03383723361077307	0.0006536756748728514
BB7-240.AG.BY.AA	22	0.03363010834353261	0.00044655040763239007
BB7-240.AG.BY.AA	23	0.034059327499130404	0.0008757695632301832
BB7-240.AG.BY.AA	24	0.03289107384509632	-0.0002924840908039017
BB7-240.AG.BY.AA	25	0.03464977188582718	0.0014662139499269575
BB7-240.AG.BY.AA	26	0.03460401809353038	0.0014204601576301573
BB7-240.AG.BY.AA	27	0.03343583133112845	0.0002522733952282294
BB7-240.AG.BY.AA	28	0.029314087246330254	-0.003869470689569967
BB7-240.AG.BY.AA	29	0.033408271821396704	0.00022471388549648308
BB7-240.AG.BY.AA	30	0.03311467653263063	-6.888140326959113e-05
BB7-240.AG.BY.AA	31	0.03298830264206046	-0.00019525529383976337
BB7-240.AG.BY.AA	32	0.030709164812386017	-0.002474393123514204
BB7-240.AG.BY.AA	33	0.03332420729522598	0.00014064935932575628
BB7-240.AG.BY.AA	34	0.03358947086954105	0.0004059129336408257
BB7-240.AG.BY.AA	35	0.032281842355665315	-0.0009017155802349061
BB7-240.AG.BY.AA	36	0.03304945322290831	-0.0001341047129919115
BB7-240.AG.BY.AA	37	0.032094939111668636	-0.0010886188242315853
BB7-240.AG.BY.AA	38	0.03397858730039652	0.0007950293644962969
BB7-240.AG.BY.AA	39	0.03363860005657428	0.0004550421206740568
BB7-240.AG.BY.AA	40	0.03332460323069895	0.00014104529479872646
BB7-240.AG.BY.AA	41	0.033434914893870786	0.0002513569579705652
BB7-240.AG.BY.AA	42	0.03380667989065396	0.0006231219547537387
BB7-240.AG.BY.AA	43	0.03421471446575454	0.0010311565298543185
BB7-240.AG.BY.AA	44	0.034208397888159395	0.001024839952259174
BB7-240.AG.BY.AA	45	0.03270130949612204	-0.0004822484397781837
BB7-240.AG.BY.AA	46	0.03353734961218707	0.00035379167628685204
BB7-240.AG.BY.AA	47	0.03411553460691562	0.000931976671015397
BB7-240.AG.BY.AA	48	0.03035588591157243	-0.0028276720243277896
BB7-240.AG.BY.AA	49	0.03209361592753047	-0.0010899420083697528
F6-620.AG.BY.AA	0	0.041936533308568724	0.0005904989433949889
F6-620.AG.BY.AA	1	0.041960291609059154	0.0006142572438854188
F6-620.AG.BY.AA	2	0.04217670135959704	0.0008306669944233014
F6-620.AG.BY.AA	3	0.04209194290713655	0.0007459085419628114
F6-620.AG.BY.AA	4	0.04138116890878922	3.5134543615485125e-05
F6-620.AG.BY.AA	5	0.04154021616674913	0.00019418180157539794
F6-620.AG.BY.AA	6	0.04273255973719917	0.0013865253720254378
F6-620.AG.BY.AA	7	0.042491285673542066	0.0011452513083683308
F6-620.AG.BY.AA	8	0.04153637274969099	0.00019033838451725654
F6-620.AG.BY.AA	9	0.04034246151473773	-0.0010035728504360075
F6-620.AG.BY.AA	10	0.0421433229487191	0.000797288583545365
F6-620.AG.BY.AA	11	0.04108665544516996	-0.00025937892000377216
F6-620.AG.BY.AA	12	0.04174615834754983	0.0004001239823760924
F6-620.AG.BY.AA	13	0.041486749468623574	0.00014071510344983856
F6-620.AG.BY.AA	14	0.04116568384401425	-0.00018035052115948635
F6-620.AG.BY.AA	15	0.034414084350516995	-0.00693195001465674
F6-620.AG.BY.AA	16	0.03919480485613608	-0.002151229509037657
F6-620.AG.BY.AA	17	0.0409520827660828	-0.00039395159909093314
F6-620.AG.BY.AA	18	0.04215082418356186	0.0008047898183881214
F6-620.AG.BY.AA	19	0.03992671363086441	-0.0014193207343093234
F6-620.AG.BY.AA	20	0.041301714622119914	-4.431974305382086e-05
F6-620.AG.BY.AA	21	0.04184457387922178	0.0004985395140480464
F6-620.AG.BY.AA	22	0.04163932349943011	0.00029328913425637204
F6-620.AG.BY.AA	23	0.04224948399505866	0.0009034496298849226
F6-620.AG.BY.AA	24	0.0408603311344075	-0.0004857032307662365
F6-620.AG.BY.AA	25	0.041366356701296535	2.0322336122799434e-05
F6-620.AG.BY.AA	26	0.040884520342028226	-0.0004615140231455095
F6-620.AG.BY.AA	27	0.04202818867387271	0.0006821543086989734
F6-620.AG.BY.AA	28	0.040727976643418734	-0.0006180577217550012
F6-620.AG.BY.AA	29	0.0429308248226145	0.0015847904574407615
F6-620.AG.BY.AA	30	0.04187256993203919	0.000526535566865452
F6-620.AG.BY.AA	31	0.04241908647740564	0.0010730521122319023
F6-620.AG.BY.AA	32	0.03999605937998564	-0.0013499749851880946
F6-620.AG.BY.AA	33	0.042040650820123975	0.0006946164549502393
F6-620.AG.BY.AA	34	0.0428230731016994	0.0014770387365256668
F6-620.AG.BY.AA	35	0.042229000528738944	0.0008829661635652089
F6-620.AG.BY.AA	36	0.041397860766472304	5.1826401298568636e-05
F6-620.AG.BY.AA	37	0.04090631241864155	-0.00043972194653218305
F6-620.AG.BY.AA	38	0.0414239692420661	7.7934876892366e-05
F6-620.AG.BY.AA	39	0.04167648525305881	0.000330450887885074
F6-620.AG.BY.AA	40	0.038476263422216266	-0.0028697709429574697
F6-620.AG.BY.AA	41	0.03941513612604873	-0.0019308982391250049
F6-620.AG.BY.AA	42	0.04245521486311295	0.001109180497939212
F6-620.AG.BY.AA	43	0.04205635396993008	0.0007103196047563431
F6-620.AG.BY.AA	44	0.04141625908746525	7.0224722291512e-05
F6-620.AG.BY.AA	45	0.041686471178171605	0.00034043681299786993
F6-620.AG.BY.AA	46	0.0403051780390592	-0.0010408563261145379
