genetic_id	label	role	sample_age_bp	sample_age_sd	n_ascertained_sites	n_target_sites	target_missing_fraction	generations	generations_se	generations_ci_low	generations_ci_high	event_date_bp	event_date_ci_low	event_date_ci_high	amplitude	offset	r_squared	n_fit_bins	n_jackknife_replicates	fit_min_cm	fit_max_cm	bin_cm	fit_weighted	status	interpretation
RNI013.SG	Ranis13	primary_shared_event	45875.0	2122.0	8419	4830	0.4262976600546383	56.342509019225474	14.864177552564062	27.208721016199913	85.47629702225103	47508.93276155754	43280.541130137266	51747.76673633927	0.158821322125525	-0.0019385415148743407	0.38010130793827035	998	22	0.02	10.0	0.01	True	supported_exploratory_estimate	The curve, site count, and chromosome jackknife support an exploratory date.
ZKU002.SG	Zlaty kun	primary_shared_event	45875.0	2122.0	8419	8271	0.01757928495070671	114.39928017356706	20.67418270535045	73.87788207108018	154.92067827605393	49192.579125033444	44858.43945395806	53518.98387882278	0.1315499179563339	-3.278424893517226e-05	0.47870037706340185	998	22	0.02	10.0	0.01	True	supported_exploratory_estimate	The curve, site count, and chromosome jackknife support an exploratory date.
