genetic_id	distance_cm	covariance	n_pairs	fitted_covariance
RNI013.SG	0.025	0.16666174516462423	521	0.15466136441552528
RNI013.SG	0.035	0.1549969136176033	407	0.15378152220770455
RNI013.SG	0.045	0.08583744417298206	359	0.1529066233126276
RNI013.SG	0.05500000000000001	0.10195001373249109	331	0.15203663995674518
RNI013.SG	0.065	0.1041085854988706	314	0.15117154452255124
RNI013.SG	0.075	0.16055342656646593	284	0.1503113095477061
RNI013.SG	0.085	0.09950248756218905	268	0.14945590772416467
RNI013.SG	0.095	0.0772408301398497	284	0.1486053118973097
RNI013.SG	0.10500000000000001	0.20898210688470198	291	0.14775949506508956
RNI013.SG	0.115	0.1479680250433227	268	0.1469184303771613
RNI013.SG	0.125	0.1987290289781393	281	0.14608209113403808
RNI013.SG	0.135	0.26361373817819816	246	0.14525045078624169
RNI013.SG	0.145	0.17502375761641234	268	0.1444234829334597
RNI013.SG	0.155	0.2294671352967317	223	0.14360116132370743
RNI013.SG	0.16499999999999998	0.13959013959013958	260	0.14278345985249466
RNI013.SG	0.175	0.16391332332117572	237	0.1419703525619967
RNI013.SG	0.185	0.14575866188769415	217	0.14116181364023062
RNI013.SG	0.195	0.1633074935400517	216	0.1403578174202357
RNI013.SG	0.205	0.10335917312661498	216	0.13955833837925874
RNI013.SG	0.215	0.08218497827436376	180	0.1387633511379437
RNI013.SG	0.225	0.07701863354037268	231	0.1379728304595262
RNI013.SG	0.235	0.15992348158775704	205	0.13718675124903235
RNI013.SG	0.245	0.0638428483732351	181	0.13640508855248187
RNI013.SG	0.255	0.165374677002584	216	0.13562781755609638
RNI013.SG	0.265	0.18776161052421764	174	0.13485491358551122
RNI013.SG	0.275	0.21764681012979328	218	0.13408635210499256
RNI013.SG	0.28500000000000003	0.2488598765984083	212	0.13332210871665826
RNI013.SG	0.29500000000000004	0.11344991364421415	193	0.13256215915970337
RNI013.SG	0.30500000000000005	0.05790960451977401	177	0.13180647930963021
RNI013.SG	0.315	0.12301900997553171	231	0.13105504517748223
RNI013.SG	0.325	0.21321070234113712	208	0.13030783290908274
RNI013.SG	0.335	0.12988480765051078	215	0.12956481878427747
RNI013.SG	0.34500000000000003	0.1836582140187453	187	0.12882597921618172
RNI013.SG	0.35500000000000004	0.16169212690951823	185	0.1280912907504315
RNI013.SG	0.36500000000000005	0.1287406999173326	191	0.12736073006443902
RNI013.SG	0.375	0.09883364027010436	181	0.12663427396665236
RNI013.SG	0.385	0.1841109709962169	183	0.12591189939581915
RNI013.SG	0.395	0.03568812140240712	196	0.12519358342025455
RNI013.SG	0.405	0.008487186552769359	191	0.12447930323711333
RNI013.SG	0.41500000000000004	0.10833189580817663	187	0.12376903617166589
RNI013.SG	0.42500000000000004	0.12576039726877716	180	0.1230627596765786
RNI013.SG	0.43500000000000005	0.1664367816091954	175	0.12236045133119787
