genetic_id	distance_cm	covariance	n_pairs	fitted_covariance
RNI013.SG	2.465	0.0	20	0.05400150859447636
RNI013.SG	2.475	-0.10144927536231885	24	0.053894509066546734
RNI013.SG	2.485	-0.21052631578947367	20	0.05378888528132562
RNI013.SG	2.495	0.12666666666666668	25	0.053684619550248995
RNI013.SG	2.505	0.3088235294117647	17	0.05358169441218293
RNI013.SG	2.515	0.20289855072463767	24	0.05348009263049943
RNI013.SG	2.525	0.13756613756613756	28	0.05337979719018984
RNI013.SG	2.535	-0.012096774193548387	32	0.053280791295015374
RNI013.SG	2.545	0.06666666666666668	21	0.05318305836469432
RNI013.SG	2.555	0.26666666666666666	15	0.05308658203212535
RNI013.SG	2.565	0.4117647058823529	17	0.05299134614064658
RNI013.SG	2.575	0.08064516129032258	32	0.05289733474132983
RNI013.SG	2.585	-0.04743083003952569	23	0.05280453209030973
RNI013.SG	2.595	-0.06881720430107527	31	0.052712922646147096
RNI013.SG	2.605	-0.029411764705882353	17	0.052622491067226274
RNI013.SG	2.615	0.22666666666666666	25	0.05253322220918586
RNI013.SG	2.625	0.2857142857142857	14	0.052445101122382605
RNI013.SG	2.6350000000000002	0.09999999999999999	25	0.052358113049387735
RNI013.SG	2.645	-0.10389610389610389	22	0.05227224342251563
RNI013.SG	2.6550000000000002	0.10869565217391304	24	0.05218747786138417
RNI013.SG	2.665	0.08374384236453203	29	0.05210380217050648
RNI013.SG	2.6750000000000003	0.38961038961038963	22	0.0520212023369137
RNI013.SG	2.685	0.30039525691699603	23	0.05193966452780822
RNI013.SG	2.6950000000000003	0.29473684210526313	20	0.051859175088247104
RNI013.SG	2.705	0.17142857142857143	15	0.051779720538855434
RNI013.SG	2.715	0.16176470588235292	17	0.05170128757356884
RNI013.SG	2.725	0.49122807017543857	19	0.05162386305740521
RNI013.SG	2.735	0.32727272727272727	11	0.05154743402426506
RNI013.SG	2.745	0.39999999999999997	25	0.05147198767476001
RNI013.SG	2.755	0.21693121693121695	28	0.05139751137406942
RNI013.SG	2.765	-0.023391812865497075	19	0.05132399264982439
RNI013.SG	2.775	0.24615384615384614	26	0.051251419190019076
RNI013.SG	2.785	0.26666666666666666	15	0.05117977884094884
RNI013.SG	2.795	0.36764705882352944	17	0.05110905960517485
RNI013.SG	2.805	0.32352941176470584	17	0.05103924963951495
RNI013.SG	2.815	0.23529411764705882	17	0.05097033725306027
RNI013.SG	2.825	-0.07017543859649122	19	0.05090231090521739
RNI013.SG	2.835	-0.019047619047619046	15	0.05083515920377571
RNI013.SG	2.845	-0.009523809523809523	21	0.05076887090299951
RNI013.SG	2.855	0.0	19	0.05070343490174479
RNI013.SG	2.865	0.0	22	0.05063884024160009
RNI013.SG	2.875	-0.014705882352941176	17	0.05057507610505136
RNI013.SG	2.8850000000000002	-0.011695906432748537	19	0.05051213181367034
RNI013.SG	2.895	0.0	12	0.050449996826326324
RNI013.SG	2.9050000000000002	0.0	14	0.05038866073742079
RNI013.SG	2.915	0.0	13	0.050328113275144866
RNI013.SG	2.9250000000000003	-0.16666666666666666	16	0.05026834429975908
RNI013.SG	2.935	-0.05714285714285714	21	0.05020934380189533
RNI013.SG	2.9450000000000003	-0.04329004329004329	22	0.0501511019008806
RNI013.SG	2.955	0.0	24	0.0500936088430823
RNI013.SG	2.965	-0.036923076923076927	26	0.05003685500027482
