0.117105104,0.16712062,0.18392283,0.5318515
0.22341365,0.037089247,0.3453227,0.39417443
0.24016581,0.03648853,0.33012313,0.39322254
0.23552743,0.037148897,0.3347315,0.39259222
0.24285139,0.036296487,0.33033177,0.39052033
0.23967133,0.037021354,0.33202383,0.39128354
0.23220411,0.03456517,0.3366202,0.39661053
0.23054439,0.034599736,0.34575564,0.38910025
0.229395,0.0369282,0.33788794,0.39578882
0.21927834,0.034980815,0.35206926,0.3936716
0.22803444,0.035355397,0.34396943,0.39264077
0.22443163,0.036100995,0.3476222,0.39184517
0.23911944,0.035616912,0.33174628,0.39351737
0.23994337,0.035903674,0.33203605,0.3921169
0.23933853,0.035673562,0.33294696,0.39204094
0.2279965,0.035652682,0.34397346,0.39237738
0.22242443,0.03564835,0.343804,0.39812323
0.17815447,0.03367542,0.41692066,0.37124944
0.22382995,0.02797833,0.35565498,0.39253676
0.20444536,0.03225311,0.39654288,0.36675858
0.2135491,0.02312852,0.3274061,0.43591624
0.20865922,0.015925147,0.38162488,0.39379078
0.21360202,0.01770519,0.3496641,0.4190287
0.2217516,0.026971757,0.35496697,0.39630973
0.23786552,0.03407193,0.33785853,0.390204
0.24833,0.033462085,0.32844314,0.3897648
0.24558774,0.03549527,0.32827765,0.3906393
0.23369448,0.02108016,0.35392255,0.3913028
0.2168716,0.019958688,0.351449,0.41172072
0.19904406,0.034581713,0.33683297,0.4295413
0.23879507,0.031677533,0.3405196,0.3890078
0.21001077,0.014687855,0.35530496,0.41999644
0.1956758,0.018896846,0.3930212,0.39240614
0.23071986,0.027404396,0.35936338,0.38251236
0.21131676,0.021928294,0.3563527,0.41040224
0.20929654,0.022130353,0.36784664,0.40072653
0.21493778,0.021480385,0.3722921,0.39128974
0.17135973,0.005190564,0.3932143,0.43023545
0.23314653,0.036455877,0.3352786,0.39511895
0.21778032,0.024830583,0.37580907,0.38158008
0.22074404,0.009019823,0.4047171,0.36551902
0.24045208,0.035536796,0.33296278,0.3910483
0.19807628,0.0061513376,0.36584792,0.42992443
0.116848126,0.04528732,0.39092764,0.44693688
0.22203036,0.026596028,0.3708805,0.3804931
0.13357149,0.0620032,0.37450957,0.4299158
