genetic_id	label	role	sample_age_bp	sample_age_sd	n_ascertained_sites	n_target_sites	target_missing_fraction	generations	generations_se	generations_ci_low	generations_ci_high	event_date_bp	event_date_ci_low	event_date_ci_high	amplitude	offset	r_squared	n_fit_bins	n_jackknife_replicates	fit_min_cm	fit_max_cm	bin_cm	fit_weighted	status	interpretation
RNI013.SG	Ranis13	primary_shared_event	45875.0	2122.0	8419	4830	0.4262976600546383	71.61872782466797	354.2044905798882	0.0	765.8595293612489	47951.94310691537	44642.44647588043	71026.74145500544	0.10273788889806347	0.053094335216992784	0.034409847839835916	196	22	0.02	1.0	0.005	False	exploratory_high_uncertainty	The exponential signal is present but its 95% chromosome-jackknife interval reaches zero or uncertainty is high.
ZKU002.SG	Zlaty kun	primary_shared_event	45875.0	2122.0	8419	8271	0.01757928495070671	319.7649506575044	427.97233784758424	0.0	1158.5907328387696	55148.18356906762	45614.53781295214	81698.88965015751	0.06565634283027295	0.06430233997973865	0.14034126283951232	196	22	0.02	1.0	0.005	False	exploratory_high_uncertainty	The exponential signal is present but its 95% chromosome-jackknife interval reaches zero or uncertainty is high.
