genetic_id	distance_cm	covariance	n_pairs	fitted_covariance
RNI013.SG	0.0225	0.17421383647798744	265	0.15418995131648144
RNI013.SG	0.0275	0.15931372549019607	256	0.1538285817526641
RNI013.SG	0.0325	0.1423948220064725	207	0.15346850391609163
RNI013.SG	0.037500000000000006	0.1708542713567839	200	0.15310971318944303
RNI013.SG	0.042499999999999996	0.10800744878957169	180	0.15275220497190206
RNI013.SG	0.0475	0.06427719540518487	179	0.1523959746790983
RNI013.SG	0.052500000000000005	0.08647450110864745	165	0.15204101774304823
RNI013.SG	0.057499999999999996	0.11712303760496531	166	0.15168732961209677
RNI013.SG	0.0625	0.04251253881060425	159	0.15133490575085887
RNI013.SG	0.0675	0.16790950984499373	155	0.15098374164016137
RNI013.SG	0.0725	0.16939619520264682	156	0.15063383277698508
RNI013.SG	0.0775	0.15108267716535434	128	0.1502851746744069
RNI013.SG	0.0825	0.07924095506203732	139	0.1499377628615425
RNI013.SG	0.08750000000000001	0.11967054263565892	129	0.14959159288348875
RNI013.SG	0.0925	0.06622516556291391	152	0.14924666030126682
RNI013.SG	0.0975	0.09067777006708304	132	0.14890296069176512
RNI013.SG	0.10250000000000001	0.17164750957854405	145	0.1485604896476826
RNI013.SG	0.10750000000000001	0.24903164855928198	146	0.14821924277747223
RNI013.SG	0.1125	0.13399668325041458	135	0.14787921570528478
RNI013.SG	0.11750000000000001	0.164274322169059	133	0.14754040407091254
RNI013.SG	0.12250000000000001	0.1969993476842792	147	0.14720280352973364
RNI013.SG	0.1275	0.20289529794635844	134	0.14686640975265602
RNI013.SG	0.1325	0.2754401030485187	137	0.14653121842606226
RNI013.SG	0.1375	0.25144410465511385	109	0.14619722525175402
RNI013.SG	0.1425	0.1867732558139535	129	0.14586442594689705
RNI013.SG	0.1475	0.16619747680116775	139	0.14553281624396622
RNI013.SG	0.1525	0.18268015170670035	113	0.14520239189069079
RNI013.SG	0.1575	0.2708924103419516	110	0.14487314864999987
RNI013.SG	0.1625	0.13773405268168837	138	0.1445450822999682
RNI013.SG	0.16749999999999998	0.13873458880910447	122	0.14421818863376193
RNI013.SG	0.1725	0.18438095238095237	126	0.14389246345958456
RNI013.SG	0.1775	0.14217854217854217	111	0.14356790260062338
RNI013.SG	0.1825	0.2128205128205128	105	0.14324450189499588
RNI013.SG	0.1875	0.08333333333333333	112	0.14292225719569623
RNI013.SG	0.1925	0.19491360900795962	102	0.1426011643705423
RNI013.SG	0.19749999999999998	0.13662474770998292	114	0.1422812193021225
RNI013.SG	0.20249999999999999	0.15072463768115943	115	0.1419624178877431
RNI013.SG	0.2075	0.05267326732673268	101	0.14164475603937562
RNI013.SG	0.2125	0.032128514056224904	84	0.14132822968360428
RNI013.SG	0.2175	0.12456140350877191	96	0.14101283476157397
RNI013.SG	0.2225	0.07577302072714917	109	0.14069856722893798
RNI013.SG	0.2275	0.07912207018019239	122	0.1403854230558063
RNI013.SG	0.23249999999999998	0.19589106545628285	92	0.14007339822669393
RNI013.SG	0.2375	0.1333754740834387	113	0.13976248874046926
RNI013.SG	0.2425	0.06015610127546164	103	0.13945269061030294
RNI013.SG	0.2475	0.06793206793206794	78	0.1391439998636166
RNI013.SG	0.2525	0.20363636363636364	100	0.13883641254203208
RNI013.SG	0.2575	0.13973013493253375	116	0.13852992470132047
RNI013.SG	0.2625	0.1967388398823844	87	0.13822453241135166
RNI013.SG	0.2675	0.181769580326116	87	0.13792023175604393
RNI013.SG	0.2725	0.3019227108319056	103	0.13761701883331376
RNI013.SG	0.2775	0.12112890922959572	115	0.1373148897550257
RNI013.SG	0.28250000000000003	0.18820014936519794	104	0.13701384064694258
RNI013.SG	0.28750000000000003	0.310834198684666	108	0.13671386764867582
RNI013.SG	0.29250000000000004	0.13183730715287517	93	0.13641496691363592
RNI013.SG	0.29750000000000004	0.09696969696969697	100	0.13611713460898314
RNI013.SG	0.30250000000000005	0.12756756756756757	75	0.1358203669155784
RNI013.SG	0.30750000000000005	-0.0015530964861192001	102	0.13552466002793412
RNI013.SG	0.3125	0.07466666666666667	126	0.13523001015416572
RNI013.SG	0.3175	0.1813186813186813	105	0.13493641351594277
RNI013.SG	0.3225	0.1712538226299694	109	0.13464386634844053
RNI013.SG	0.3275	0.2560296846011132	99	0.1343523649002919
RNI013.SG	0.3325	0.1377091377091377	112	0.134061905433539
RNI013.SG	0.3375	0.12259661146011802	103	0.13377248422358554
RNI013.SG	0.3425	0.06945863125638406	89	0.13348409755914883
RNI013.SG	0.34750000000000003	0.2768777614138439	98	0.13319674174221235
RNI013.SG	0.35250000000000004	0.17133497133497136	111	0.1329104130879782
RNI013.SG	0.35750000000000004	0.14661236579044798	74	0.13262510792481993
