label,kind,n_ind,date_bp,date_min,date_max,region,median_coverage,median_snps,median_damage,mean_alpha,note,D_VA,D_VA_se,D_VA_z,D_NEA,D_NEA_se,D_NEA_z,R,R_se,testable,n_snp
NULLcov_Europe_Iron_Classical_LO,null-coverage,823,2175.0,1500.0,2993.0,Europe,0.75204548,237336.0,0.114,0.020565645200486024,,0.07902874550709675,0.011381735594988037,6.943470514452749,0.046701430234558396,0.0064167795531509374,7.278016931659406,1.6922125320396848,0.3172805950257181,True,138509
NULLcov_Europe_Medieval_Recent_HI,null-coverage,1492,1175.0,100.0,1495.0,Europe,2.678680565,390669.0,0.149,0.021804900804289543,,0.08042734732353135,0.011146556275282606,7.215443526883573,0.048247709731834856,0.0062083578871301075,7.771412442548149,1.6669671528566607,0.29529939642219,True,138509
NULLcov_Europe_Medieval_Recent_LO,null-coverage,1492,1150.5,146.0,1498.0,Europe,0.8728,234179.5,0.163,0.022452749999999997,,0.0790831167163896,0.011340250785560162,6.973665592747579,0.0484514321137051,0.006237023385420467,7.768358256754999,1.6322142249747855,0.29804119467576895,True,138509
NULLcov_Europe_Neolithic_HI,null-coverage,731,6217.0,5000.0,7981.0,Europe,3.7447,388790.0,0.11,0.021188354309165526,,0.07876178173513637,0.011814041961207822,6.666793802980878,0.04701863215552708,0.00638734007991822,7.361222600837168,1.675118524813952,0.30961047358551963,True,138509
NULLcov_Europe_Neolithic_LO,null-coverage,731,6486.0,5016.0,7994.0,Europe,0.807190615,236443.0,0.124,0.02001676880984952,,0.07904716009588082,0.012097572417111374,6.534134070077796,0.046314268389691014,0.006411107619038667,7.2240665953187895,1.706756100102312,0.3285027158920011,True,138509
NULLrand_EastAsia_Bronze_r0A,null-random,106,4283.0,3001.0,4950.0,EastAsia,1.163623,280189.5,0.085,0.022533990566037734,,0.07568738575446687,0.012096151978826597,6.25714573419315,0.04603506378936386,0.005987299067337347,7.688786424666845,1.6441247067839193,0.31974431535598646,True,138509
NULLrand_EastAsia_Bronze_r0B,null-random,106,4105.5,3001.0,4996.0,EastAsia,1.146950525,309828.0,0.083,0.022205726415094336,,0.07855790510606318,0.011929915765593062,6.584950526862157,0.046155571578574105,0.005893367140303135,7.831782829705061,1.7020243151431491,0.3014763860511621,True,138509
NULLrand_EastAsia_Bronze_r1A,null-random,106,4127.0,3001.0,4996.0,EastAsia,1.2045,290250.0,0.0845,0.02254948113207547,,0.0774201194158301,0.011847332591527114,6.534814382707449,0.04634792803563994,0.005872750355039152,7.892031030379283,1.6704116601781365,0.3064052669679469,True,138509
NULLrand_EastAsia_Bronze_r1B,null-random,106,4200.0,3035.0,4861.0,EastAsia,1.13842048,288049.0,0.0755,0.022190235849056602,,0.07727470964943646,0.012200538639981492,6.333712955607154,0.045811514991531056,0.005968879221778821,7.675061479611996,1.6867966419299132,0.3152358241060931,True,138509
NULLrand_EastAsia_Bronze_r2A,null-random,106,4244.5,3001.0,4931.0,EastAsia,1.17933948,289283.0,0.0845,0.022154490566037733,,0.0778389171488546,0.011887256130818166,6.548097920348013,0.047492581726842086,0.005995884755078734,7.9208630030145475,1.6389700100228755,0.30718308293764646,True,138509
