cohort_a,cohort_b,statistic,diff,se,z,se_independent,n_blocks_used
IUP_Eurasia_45ka,ANC_Americas,D_VA,-0.010655414753188153,0.009846259040243263,-1.0821789991140531,0.017412512501249477,50
IUP_Eurasia_45ka,ANC_Americas,R,-0.33046505656447867,0.22930093092695172,-1.4411849756935995,0.3900679662273992,50
IUP_Eurasia_45ka,ANC_Oceania,D_VA,-0.0011194573904491217,0.009251650677131712,-0.12100082779997341,0.017059840078903304,50
IUP_Eurasia_45ka,ANC_Oceania,R,-0.12239089251044355,0.21421240377486891,-0.5713529672122669,0.3747524849169076,50
IUP_Eurasia_45ka,ANC_Africa,D_VA,0.03727415776055132,0.008399560149060317,4.4376321020477825,0.013553042049530771,50
IUP_Eurasia_45ka,ANC_Africa,R,-0.19486838170891652,0.27465527525037225,-0.7095016890947279,0.4399590728067175,50
IUP_Eurasia_45ka,PD_French,D_VA,-0.004943737272292595,0.008534303502306006,-0.5792783524697447,0.017168273268470098,50
IUP_Eurasia_45ka,PD_French,R,-0.4574834596752986,0.26953027710230315,-1.6973360640357882,0.4568079508766461,50
IUP_Eurasia_45ka,PD_Sardinian,D_VA,-0.0027241571222977323,0.00824256638202125,-0.3304986573404717,0.017028517171116447,50
IUP_Eurasia_45ka,PD_Sardinian,R,-0.42669495954763925,0.2577807455379259,-1.6552631138420768,0.4419388799494114,50
IUP_Eurasia_45ka,PD_Basque,D_VA,-0.0076090237800366806,0.00789937936680102,-0.9632432406038598,0.01638326222368683,50
IUP_Eurasia_45ka,PD_Basque,R,-0.4849335935714276,0.24594614739170767,-1.9717064028618227,0.42007654211065143,50
IUP_Eurasia_45ka,PD_Russian,D_VA,-0.004423318728374426,0.008499080804804908,-0.520446720058683,0.015848695873642824,50
IUP_Eurasia_45ka,PD_Russian,R,-0.39602920682818765,0.26034517355366943,-1.5211697663622996,0.41401754038389843,50
IUP_Eurasia_45ka,PD_Han,D_VA,-0.0016463560272631655,0.00810484616582807,-0.20313229808168207,0.016399804584348105,50
IUP_Eurasia_45ka,PD_Han,R,-0.34417772451069073,0.2352893426854403,-1.4627850143252088,0.4193875480777057,50
IUP_Eurasia_45ka,PD_Japanese,D_VA,-0.0035495720746897413,0.008310023588052246,-0.42714344154126666,0.01656857220533005,50
IUP_Eurasia_45ka,PD_Japanese,R,-0.48058383868442456,0.2445894090392581,-1.9648595602407621,0.42448959626112853,50
IUP_Eurasia_45ka,PD_Dai,D_VA,0.0061925694656057295,0.008835789882630346,0.7008506933578472,0.016777991617804598,50
IUP_Eurasia_45ka,PD_Dai,R,-0.16195893131536443,0.23445076571319548,-0.6908014602668835,0.41998924145207905,50
IUP_Eurasia_45ka,PD_Papuan,D_VA,3.852626765982192e-05,0.014667595152377104,0.0026266246961130614,0.02027544107222933,50
IUP_Eurasia_45ka,PD_Papuan,R,0.11496086642591874,0.2890148875729914,0.3977679744849999,0.4028479439778529,50
IUP_Eurasia_45ka,PD_Karitiana,D_VA,-0.0278328395713488,0.012769338282679423,-2.179661855235036,0.018164932739512894,50
IUP_Eurasia_45ka,PD_Karitiana,R,-0.5288243939423201,0.3078419350412619,-1.7178439119135558,0.42350035540580794,50
IUP_Eurasia_45ka,PD_Mixe,D_VA,-0.024314317207171574,0.012420647669749733,-1.957572411170527,0.018988447279626845,50
IUP_Eurasia_45ka,PD_Mixe,R,-0.7146969678692279,0.3591211125363186,-1.9901279621842036,0.4911962410303625,50
IUP_Eurasia_45ka,PD_Mbuti,D_VA,0.09073751156084721,0.0130192890615389,6.969467467229112,0.014181853464272679,50
IUP_Eurasia_45ka,PD_Mbuti,R,-1.4252947768182604,2.263525048697894,-0.6296792596300931,2.192717275191556,50
IUP_Eurasia_45ka,PD_Biaka,D_VA,0.07872004361629105,0.011855722834346664,6.639835016067925,0.013418182997079973,50
IUP_Eurasia_45ka,PD_Biaka,R,-0.01795578095649608,1.9129415215682208,-0.009386476666456596,1.8189378302512234,50
IUP_Eurasia_45ka,PD_Juhoan,D_VA,0.09635355434177342,0.015189006417374053,6.343637739961629,0.015504274874316704,50
IUP_Eurasia_45ka,PD_Juhoan,R,5.28474978590796,3.4998317887230646,1.510001081462299,3.4368219175032877,50
IUP_Eurasia_45ka,PD_Mandenka,D_VA,0.06856602836976491,0.011633925961172662,5.893627705608475,0.012817798838629196,50
IUP_Eurasia_45ka,PD_Mandenka,R,5.450596545739141,12.201138362296994,0.4467285251499277,12.180056525746306,50
IUP_Eurasia_45ka,PD_Mende,D_VA,0.07399156808050221,0.012284297810558644,6.0232639440656275,0.012200059489770718,50
IUP_Eurasia_45ka,PD_Mende,R,0.7235723913923183,3.0828564529727513,0.2347084278590359,3.0503542278555624,50
IUP_Eurasia_45ka,PD_Esan,D_VA,0.07233332176594678,0.012282782868245508,5.8890010954235,0.011929755867080274,50
IUP_Eurasia_45ka,PD_Esan,R,-0.11327622761686462,8.985882921175843,-0.012606020867456607,9.019118472868465,50
IUP_Eurasia_45ka,PD_Gambian,D_VA,0.07253637683282683,0.011778115910685028,6.1585721674739435,0.0121157716966488,50
IUP_Eurasia_45ka,PD_Gambian,R,0.941632742788233,1.94259238896353,0.48472996606902236,1.9720108953037356,50
IUP_Eurasia_45ka,PD_Luhya,D_VA,0.06721094173526163,0.011201017892828876,6.000431601693223,0.012274787722240256,50
IUP_Eurasia_45ka,PD_Luhya,R,-1.6575874814416318,4.0841399573375545,-0.4058596176322544,4.155533393646037,50
UP_Europe_pre_LGM,UP_Europe_post_LGM,D_VA,0.018999536440458153,0.010824897759418067,1.7551700591285349,0.0187323955769707,50
UP_Europe_pre_LGM,UP_Europe_post_LGM,R,0.020418030343664295,0.2643971811397079,0.07722484126211382,0.41412183078004594,50
UP_Europe_pre_LGM,UP_NorthEastAsia,D_VA,0.001467669592101914,0.010985989480643714,0.1335946657046969,0.01909355384796747,50
UP_Europe_pre_LGM,UP_NorthEastAsia,R,-0.16040767358369057,0.25009963020342246,-0.6413750930108152,0.4011620383278788,50
UP_Europe_pre_LGM,Oase1_40ka,D_VA,0.04005173180213014,0.08108083805755877,0.49397283947284404,0.08220827321039316,50
