target,model,fit,date_bp,n,n_snp,p,feasible,WHG_pct,WHG_se,EHG_pct,EHG_se,CHG_pct,CHG_se,Anatolia_N_pct,Anatolia_N_se,Iran_N_pct,Iran_N_se,Steppe_Yamnaya_pct,Steppe_Yamnaya_se
Etruscan,hg3,free,2350.0,48,475900,9.769423839123393e-94,False,50.67781831783415,3.2158857914494154,-9.577688152507731,2.2138423610036817,58.89986983467358,2.801150310176027,,,,,,
Etruscan,hg3,constrained,2350.0,48,475900,3.5549652883101835e-99,True,39.70212087637507,1.8831796407638737,0.0,5.563071265261266e-19,60.29787912362493,1.8831796407638737,,,,,,
ImperialRoman,west4,free,1750.0,50,475899,4.726405692478709e-15,True,0.4292010485574642,1.7843358856358307,,,,,53.931614936333474,1.3939345183051537,19.354187337359154,1.791709247820139,26.284996677749916,2.350150620242532
ImperialRoman,west4,constrained,1750.0,50,475899,4.726405692478709e-15,True,0.4292010485574642,0.7665145646477917,,,,,53.931614936333474,1.332483165996951,19.354187337359154,0.3535207926304225,26.284996677749916,0.8224820198237731
ImperialRoman,deep5,free,1750.0,50,475900,0.0012036664420977988,False,1.6243742390383398,12.011794734180414,18.50827159931523,3.820007569246823,-36.6442675574389,73.48114345635194,68.50304777309815,13.051299673967161,48.00857394598719,46.24449617241243,,
ImperialRoman,deep5,constrained,1750.0,50,475900,3.738769506119823e-10,True,0.0,0.0,14.93509392903452,1.298926165206514,1.6953857160700943,0.4389680505077185,59.64883013681792,0.3316376616750836,23.720690218077465,0.700630855954456,,
ImperialRoman,deep4,free,1750.0,50,475900,5.3753109810694965e-17,False,-4.361083210475014,2.499237275485323,14.276678295431616,1.691026631995575,31.747152949155332,1.9209122277416901,58.33725196588806,2.205339017082244,,,,
ImperialRoman,deep4,constrained,1750.0,50,475900,1.076524277001414e-16,True,0.0,2.4526633361258483e-14,12.239851515591862,1.2236417009325242,31.1162853392286,0.7649827446278277,56.64386314517955,0.9244485101608323,,,,
ImperialRoman,west3,free,1750.0,50,475899,2.607183807421097e-47,False,-6.317942349004031,2.0516679696209508,,,,,72.75471099250201,1.5329015145411014,,,33.563231356502016,2.2118183006735155
ImperialRoman,west3,constrained,1750.0,50,475899,4.601497201724322e-52,True,1.6940658945085985e-19,3.288452015543016e-19,,,,,71.51096535083452,1.008882186944369,,,28.489034649165472,1.0088821869443718
ImperialRoman,hg3,free,1750.0,50,475900,2.4736069668689586e-51,False,36.77783234853143,2.95797381280651,-7.69463351479515,2.2644680832096373,70.91680116626371,2.5297801783399128,,,,,,
ImperialRoman,hg3,constrained,1750.0,50,475900,6.334387715945731e-50,True,27.96005001562162,1.8216019929301372,3.282246619292813e-19,5.78948457854463e-19,72.03994998437838,1.8216019929301375,,,,,,
