genetic_id	label	role	sample_age_bp	sample_age_sd	n_ascertained_sites	n_target_sites	target_missing_fraction	generations	generations_se	generations_ci_low	generations_ci_high	event_date_bp	event_date_ci_low	event_date_ci_high	amplitude	offset	r_squared	n_fit_bins	n_jackknife_replicates	fit_min_cm	fit_max_cm	bin_cm	fit_weighted	status	interpretation
RNI013.SG	Ranis13	primary_shared_event	45875.0	2122.0	1734	1187	0.3154555940023068											0	0	0.02	10.0	0.01	False	inconclusive_data_limited	Only 1 covariance bins have >= 30 pairs.
ZKU002.SG	Zlaty kun	primary_shared_event	45875.0	2122.0	1734	1723	0.006343713956170727	34.16211134246367	9238.229457172969	0.0	18141.09184740148	46865.701228931444	54118.469435592655	654141.642394286	1.5033304437606765e-15	0.09099523660127477	-8.881784197001252e-16	17	19	0.02	10.0	0.01	False	inconclusive_data_limited	Too few informative target sites or successful chromosome replicates.
