genetic_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
SZ8.AG,3.0199642181396484,-1.005202054977417,0.8448964357376099,-0.06506334245204926,-0.8177679777145386,-0.4118928909301758,-0.7084437608718872,-0.41503265500068665,-0.5846520066261292,0.9771252870559692
SZ9.AG,10.84982967376709,-6.644811630249023,2.0193796157836914,0.9385496973991394,-4.229827404022217,4.314958572387695,0.30048879981040955,-5.9645233154296875,-4.812221527099609,-1.6861865520477295
SZ11.SG,13.475334167480469,-7.70087194442749,1.4606770277023315,0.5074944496154785,-4.880681991577148,11.36656665802002,0.8246995806694031,1.8830939531326294,1.7400455474853516,-3.7409069538116455
SZ15.SG,14.073145866394043,-6.138080596923828,2.486564874649048,0.6266258358955383,-2.5360093116760254,13.442625999450684,0.7468196153640747,2.2087745666503906,1.7151426076889038,2.9614388942718506
SZ1.SG,7.551417350769043,4.468634605407715,4.023834705352783,0.6144227385520935,-1.9733532667160034,8.911165237426758,-1.4973806142807007,3.964618682861328,4.435596466064453,0.6629832983016968
SZ2.SG,13.373115539550781,-7.536546230316162,2.205620050430298,1.3422058820724487,-5.785480499267578,12.213544845581055,4.02100133895874,-1.0062466859817505,0.6186633110046387,-1.863270878791809
SZ36.SG,14.439033508300781,7.852444648742676,1.8387176990509033,-2.2123525142669678,-3.4556355476379395,4.323431968688965,-1.277855634689331,5.662500858306885,1.4841947555541992,1.1851919889450073
SZ3.SG,14.315691947937012,-1.142392635345459,1.3293873071670532,0.5828298926353455,-3.8140246868133545,8.006622314453125,0.21912598609924316,1.4341063499450684,3.2201180458068848,2.5217015743255615
SZ43.SG,15.683391571044922,8.367904663085938,6.208180904388428,1.0024644136428833,0.19545097649097443,-0.9490131139755249,0.2925052344799042,4.916344165802002,6.715606212615967,0.5648181438446045
SZ45.SG,14.914285659790039,-0.5322292447090149,3.219726085662842,0.8981254696846008,-2.251586437225342,5.141408443450928,2.864581346511841,3.2431962490081787,4.70902156829834,1.3398445844650269
SZ4.SG,12.955302238464355,-7.016102313995361,-1.2721139192581177,0.836669921875,-6.768068790435791,11.263947486877441,4.414306640625,4.4445905685424805,5.100558757781982,2.885612964630127
I1902.AG,3.81548810005188,4.9586710929870605,-1.183638334274292,0.1616610735654831,1.593773603439331,-0.9261659383773804,-0.2007468044757843,-0.31887897849082947,-0.3362550437450409,-0.3072688579559326
I0577.AG,-19.123653411865234,-7.592925071716309,7.037363052368164,1.3927867412567139,4.3070831298828125,-0.5554373860359192,-0.6932392716407776,-3.5660359859466553,-2.5779755115509033,4.825291156768799
I1594.AG,1.2858105897903442,-1.089339256286621,-4.169277667999268,0.050862859934568405,0.30475878715515137,-1.2269176244735718,-0.3321111500263214,-0.7279545664787292,-0.770893931388855,-0.433147132396698
I1717.AG,6.999054908752441,5.695551872253418,18.583810806274414,-4.113385200500488,-8.744256019592285,-11.15053653717041,-7.188381671905518,0.25543221831321716,-8.394862174987793,-4.4820427894592285
I1763.AG,1.3735129833221436,-37.87199783325195,-5.587757110595703,-0.03900514170527458,12.034649848937988,-16.095191955566406,9.71109390258789,-3.5406882762908936,-2.0941336154937744,-0.747563362121582
I1767.AG,9.281367301940918,-4.040274620056152,-0.44316691160202026,0.3931939899921417,2.8943419456481934,0.39996251463890076,-0.5102121233940125,-6.181057453155518,-3.8538968563079834,-1.1846288442611694
I1770.AG,4.752231597900391,-4.842981815338135,2.615056276321411,0.8740670084953308,2.6373250484466553,0.4890282452106476,-0.9990728497505188,-4.9706525802612305,-4.1467180252075195,-1.63511061668396
I1774.AG,1.419036865234375,-1.159044623374939,0.2635999321937561,0.27424541115760803,0.004981520585715771,0.23257885873317719,0.3991980254650116,-1.3653945922851562,-1.4780309200286865,-0.8055834174156189
I1775.AG,4.036756992340088,-5.399621486663818,1.2262386083602905,0.4010861814022064,0.0950055941939354,1.330460786819458,2.017544746398926,-2.258549690246582,-1.824920654296875,-1.381071925163269
I1784.AG,-2.6301581859588623,0.2564554512500763,18.67186737060547,-0.3348105847835541,-10.166309356689453,-13.67369270324707,-7.6439104080200195,-0.6508855223655701,0.8047059178352356,2.4229371547698975
Ukraine_HG1.AG,1.1833645105361938,-35.065528869628906,-8.19406509399414,-0.3264040946960449,7.030995845794678,-18.45583152770996,9.836873054504395,-2.7568817138671875,-0.7381910681724548,-0.4212535321712494
I1821.AG,1.475326657295227,-6.270895481109619,3.0491085052490234,1.0014578104019165,1.5011718273162842,2.162572145462036,-0.8751565217971802,-1.4590227603912354,-0.5358891487121582,0.9108458161354065
I1828.AG,1.202751636505127,-1.7865267992019653,0.9755178093910217,0.4089159071445465,0.1745939552783966,0.4546233117580414,1.166478157043457,-0.8163201808929443,-0.5224138498306274,-0.10413053631782532
I1829.AG,0.8601663708686829,-8.021955490112305,5.992653846740723,0.4589061439037323,-0.6677379608154297,-0.20927032828330994,1.1577728986740112,-2.9244565963745117,-2.110880136489868,-0.8718120455741882
I1836.AG,5.074639797210693,1.969162940979004,-1.8281151056289673,0.5980153679847717,2.2840723991394043,-1.1979836225509644,0.8841127157211304,-1.5258020162582397,-0.8186801075935364,-1.0863839387893677
I1838.AG,18.02143096923828,9.806867599487305,-13.922356605529785,0.30951520800590515,5.839634418487549,-5.950047492980957,0.7658852934837341,-2.416905403137207,-1.7404239177703857,-2.491591215133667
I1840.AG,10.953431129455566,4.08817195892334,-5.942404747009277,0.22095729410648346,1.518433928489685,-0.8354749083518982,1.3337938785552979,-1.4940762519836426,-0.6148905158042908,-1.1089770793914795
