genetic_id,group_id,country,lat,lon,date_bp,data_type,alpha_Nea,alpha_adj,alpha_SE,alpha_nSNP,high_conf,expected_Nea,residual_Nea,z_resid,sigma_bio_local,se_expected,n_neighbors_eff,D_Nea_Z,D_Den_Z,flags
KGK001.AG,Mongolia_Arkhangai_LateMedieval,Mongolia,47.5536111,102.638333,700.0,AG,0.028953,0.030153364756787673,0.005586,393545,True,0.023428828943820874,0.006724535812966798,1.1997663985127047,0.0,0.000459545614069388,75.84433585935732,5.356,1.03,
KHI001.AG,Mongolia_Khovd_MLBA-o,Mongolia,47.348787,91.960819,2930.0,AG,0.022433,0.023633364756787675,0.006293,305733,False,0.022713234644738765,0.00092013011204891,0.14585145619207415,0.0,0.0004445107332628378,77.23018494677693,2.512,-1.309,questionable
KHL001.AG,Mongolia_Khovd_LateMedieval,Mongolia,46.691222,92.794282,700.0,AG,0.027215,0.028415364756787673,0.006153,281177,True,0.022241120897544698,0.006174243859242975,1.0006755672582943,0.0,0.000458719297694944,76.03489960558629,4.213,0.247,
KHN001.AG,Mongolia_Sukhbaatar_LateMedieval,Mongolia,46.945875,112.062105,700.0,AG,0.017599,0.018799364756787673,0.004923,413734,True,0.023125984522526045,-0.004326619765738372,-0.8754288892340113,0.0,0.00043618791983988334,76.6411382889379,2.827,0.127,
KHO001.AG,Mongolia_Khovd_LateMedieval,Mongolia,47.348787,91.960819,746.0,AG,0.02589,0.027090364756787673,0.013224,53449,False,0.021761200784487168,0.005329163972300505,0.40264479687166743,0.0,0.000549156848595437,77.04575663361268,1.708,-1.642,low_power
KHO006.AG,Mongolia_Khovd_XiongnuPeriod,Mongolia,47.348787,91.960819,1875.0,AG,0.03235,0.03355036475678767,0.007124,234290,False,0.023343033969275742,0.010207330787511931,1.4292946564331155,0.0,0.0004998760607974806,76.78476665345464,3.941,-0.8,questionable
KHO007.AG,Mongolia_Khovd_XiongnuPeriod,Mongolia,47.348787,91.960819,1864.0,AG,0.009392,0.010592364756787672,0.014222,33561,False,0.021672470187027795,-0.011080105430240123,-0.7784173914622701,0.0,0.0005878590737021141,78.07293239680908,0.766,-0.758,low_power
KHU001.AG,Mongolia_MLBA,Mongolia,49.703833,96.362028,3300.0,AG,0.021606,0.022806364756787673,0.007468,181468,False,0.02340545085145181,-0.0005990860946641363,-0.0800379366104716,0.0,0.0005045801190862529,75.91175827527744,4.097,0.071,
KHV002.AG,Mongolia_Khovsgol_LateMedieval,Mongolia,51.464836,100.704703,700.0,AG,0.021994,0.023194364756787673,0.006909,175224,False,0.023646473041652384,-0.00045210828486471136,-0.0652361028645599,0.0,0.0005434268696829415,76.457653390491,4.072,-0.112,
KNN001.AG,Mongolia_Sukhbaatar_LateMedieval,Mongolia,46.945875,112.062105,700.0,AG,0.016006,0.017206364756787672,0.005858,429557,True,0.022092282391996468,-0.004885917635208795,-0.8303663442635483,0.0,0.0005530715669353224,75.60508075668362,2.519,-0.451,
KNU001.AG,Mongolia_Arkhangai_LateMedieval,Mongolia,48.090861,100.542217,700.0,AG,0.025072,0.026272364756787674,0.006233,336223,True,0.022979418635934022,0.0032929461208536515,0.5270658970205264,0.0,0.0004282332239845112,75.43473175912537,4.15,-0.07,
KRN001.AG,Mongolia_Selenge_LateMedieval,Mongolia,49.744365,106.669392,700.0,AG,0.02079,0.021990364756787673,0.005328,315100,True,0.02334134440554065,-0.001350979648752977,-0.25268075226553843,0.0,0.00044543186319446966,75.58325231078747,1.89,0.126,
KRN002.AG,Mongolia_Selenge_LateMedieval,Mongolia,49.744365,106.669392,700.0,AG,0.026447,0.02764736475678767,0.004706,335639,True,0.022027106491632913,0.005620258265154759,1.1861186506699228,0.0,0.0005528365426024708,76.31435798251697,3.863,-1.397,
MIT001.AG,Mongolia_Tov_EIA,Mongolia,47.32965,105.665464,3010.0,AG,0.018824,0.020024364756787674,0.006406,273755,True,0.023117775759788524,-0.0030934110030008503,-0.4817844380652093,0.0,0.0004347680282156163,76.70182198555288,3.431,-0.65,
MRI001.AG,Mongolia_Khovsgol_LateMedieval,Mongolia,49.43609,101.460843,700.0,AG,0.019269,0.020469364756787675,0.005885,369805,True,0.022875617834986636,-0.0024062530781989618,-0.40781398782669026,0.0,0.0004255951892024168,75.72807061806037,3.002,-0.528,
NAI001.AG,Mongolia_Arkhangai_XiongnuPeriod,Mongolia,48.590448,101.860484,2000.0,AG,0.01611,0.017310364756787672,0.005439,387597,True,0.022192650881374794,-0.0048822861245871214,-0.893234800746968,0.0,0.0005410907291097067,76.07314526745851,2.553,-1.817,
NAI002.AG,Mongolia_Arkhangai_XiongnuPeriod,Mongolia,48.590448,101.860484,2000.0,AG,0.01949,0.020690364756787673,0.005371,384917,False,0.022161050016091203,-0.0014706852593035294,-0.2725904527884098,0.0,0.0005106366587551427,77.52435879537568,3.165,-0.204,questionable
NOM001.AG,Mongolia_Arkhangai_EarlyMedieval,Mongolia,47.450958,103.148961,1250.0,AG,0.019856,0.021056364756787672,0.005304,437189,True,0.02250625556172304,-0.0014498908049353672,-0.2718696642864987,0.0,0.0005557524822915502,76.38016751104334,2.74,-1.081,
NRC001.AG,Mongolia_Ovorkhangai_LateMedieval,Mongolia,47.198607,102.806366,700.0,AG,0.031056,0.03225636475678767,0.00859,124403,False,0.023055844140137578,0.009200520616650092,1.0689006282632685,0.0,0.0005479846876190276,77.19445388901745,3.133,-0.361,
OLN001.AG,Mongolia_Arkhangai_EarlyMedieval-o,Mongolia,47.11078,102.078841,1075.0,AG,0.022715,0.023915364756787672,0.006837,249753,True,0.022919475651483927,0.0009958891053037447,0.14523720387627304,0.0,0.0005231187459940161,76.06064810217379,2.863,0.557,
OLN002.AG,Mongolia_Arkhangai_EarlyMedieval,Mongolia,47.11078,102.078841,1100.0,AG,0.020471,0.021671364756787673,0.005957,435928,True,0.01878389639146464,0.002887468365323033,0.48297895335857455,0.0,0.0005060491588750554,77.05350215543778,2.868,-0.172,
OLN003.AG,Mongolia_Arkhangai_EarlyMedieval,Mongolia,47.11078,102.078841,1088.0,AG,0.009855,0.011055364756787672,0.007724,98057,False,0.020584331649698515,-0.009528966892910842,-1.2311446795624346,0.0,0.0004962414472964584,77.9696346508908,1.021,0.006,
OLN004.AG,Mongolia_Arkhangai_EarlyMedieval,Mongolia,47.11078,102.078841,1075.0,AG,0.017499,0.018699364756787674,0.006652,323533,True,0.018504043828572438,0.00019532092821523614,0.029264401032003846,0.0,0.0005457813722023226,76.38123108372824,2.71,-0.476,
OLN005.AG,Mongolia_Arkhangai_EarlyMedieval,Mongolia,47.11078,102.078841,1075.0,AG,0.014869,0.016069364756787673,0.005254,369501,True,0.019708683703394143,-0.0036393189466064693,-0.6888499196696344,0.0,0.0005545156564956558,76.50507014132234,2.889,0.035,
OLN007.AG,Mongolia_Arkhangai_EarlyMedieval-o,Mongolia,47.11078,102.078841,1075.0,AG,0.022773,0.023973364756787675,0.005001,317299,True,0.022274598907858028,0.0016987658489296467,0.33780036199795554,0.0,0.0005290388468525645,75.0993398056911,4.142,-0.086,
OLN008.AG,Mongolia_Arkhangai_EarlyMedieval-o,Mongolia,47.11078,102.078841,1075.0,AG,0.028611,0.029811364756787674,0.006634,423726,True,0.023103165401812457,0.006708199354975217,1.008919916176026,0.0,0.00044475401580366155,75.472269682753,3.369,0.886,
OLN009.AG,Mongolia_Arkhangai_EarlyMedieval-o,Mongolia,47.11078,102.078841,1075.0,AG,0.021783,0.022983364756787673,0.004996,429808,True,0.022777360282054043,0.0002060044747336301,0.04103835731730577,0.0,0.0004882699236149818,76.70497388799777,3.701,-0.807,
OLN010.AG,Mongolia_Arkhangai_EarlyMedieval,Mongolia,47.11078,102.078841,1075.0,AG,0.017954,0.019154364756787674,0.006516,304143,True,0.021821580718295056,-0.002667215961507381,-0.4080843590160173,0.0,0.0005101863891254757,75.77268248983037,2.426,-1.506,
OLN011.AG,Mongolia_Arkhangai_EarlyMedieval,Mongolia,47.11078,102.078841,1100.0,AG,0.019252,0.02045236475678767,0.005264,397813,True,0.019999691532826193,0.0004526732239614785,0.08551031544616589,0.0,0.0005607704219797498,76.19020218141668,3.686,0.587,
OLN012.AG,Mongolia_Arkhangai_EarlyMedieval,Mongolia,47.11078,102.078841,1075.0,AG,0.019887,0.02108736475678767,0.005571,433479,True,0.022772017247797725,-0.0016846524910100538,-0.30119478535764893,0.0,0.0004982066495130496,76.20857882192885,2.377,-0.564,
RAH001.AG,Mongolia_Khentii_LateMedieval,Mongolia,47.216629,108.971538,700.0,AG,0.02106,0.022260364756787672,0.005324,323619,True,0.023132683142014904,-0.0008723183852272325,-0.16318551545048865,0.0,0.00047964915535122756,75.7231970721604,3.304,-0.499,
SAN001.AG,Mongolia_Dornod_XiongnuPeriod,Mongolia,47.922006,112.966168,1890.0,AG,0.02237,0.023570364756787674,0.005733,423753,True,0.02282409163307603,0.0007462731237116438,0.1297319413564288,0.0,0.0004723262112396582,76.55579241399273,3.487,0.095,
SBG001.AG,Mongolia_Khovd_MLBA,Mongolia,47.059973,91.842502,3314.0,AG,0.019488,0.02068836475678767,0.005992,273276,True,0.02220603740992837,-0.001517672653140699,-0.25228348422053676,0.0,0.0005339495999791462,76.00984138175825,3.165,-1.674,
SHA001.AG,Mongolia_Omnogovi_LateMedieval,Mongolia,44.082716,103.60748,700.0,AG,0.017675,0.018875364756787673,0.004044,383508,True,0.022924687763334166,-0.004049323006546493,-0.9936396044475914,0.0,0.0005036574771351204,77.34599231203688,2.692,-0.51,
SHG001.AG,Mongolia_Sukhbaatar_LateMedieval,Mongolia,46.369478,113.489552,700.0,AG,0.019657,0.020857364756787674,0.006181,370551,True,0.022822080840902488,-0.001964716084114814,-0.31693293524120725,0.0,0.00047407777994477217,76.58795373085613,3.789,0.18,
SHG002.AG,Mongolia_Sukhbaatar_LateMedieval,Mongolia,46.369478,113.489552,700.0,AG,0.025873,0.027073364756787673,0.005813,308274,True,0.022615235285428786,0.004458129471358888,0.7645721744926512,0.0,0.0004562957951302914,76.08985881336056,4.002,0.821,
SHG003.AG,Mongolia_Sukhbaatar_LateMedieval,Mongolia,46.369478,113.489552,700.0,AG,0.027454,0.028654364756787672,0.00557,331214,True,0.02300881241144639,0.0056455523453412815,1.010056482197549,0.0,0.00046460474910764286,76.24633074905482,4.0,-0.479,
SHR001.AG,Mongolia_Sukhbaatar_LateMedieval,Mongolia,46.971491,112.054477,700.0,AG,0.028819,0.030019364756787674,0.005441,449793,True,0.022710895627547006,0.007308469129240668,1.338852377174263,0.0,0.0004399336662157579,75.85981325335595,3.707,0.15,
SHT001.AG,Mongolia_Bayankhongor_EBA,Mongolia,46.305618,100.761389,5075.0,AG,0.016073,0.017273364756787674,0.006723,254130,True,0.02206836097167369,-0.004794996214886018,-0.7111769744089627,0.0,0.0005102994379858597,77.38732413796494,3.021,-0.222,
SHU002.AG,Mongolia_Ovorkhangai_LateMedieval,Mongolia,46.9109639,102.770833,726.0,AG,0.017099,0.018299364756787673,0.004699,402316,True,0.022978124953884797,-0.004678760197097124,-0.9896529351389226,0.0,0.0005199386946961887,76.35138571842064,2.166,-2.027,
SKT001.AG,Mongolia_Khovsgol_XiongnuPeriod-1,Mongolia,49.162275,101.424353,2051.0,AG,0.031712,0.032912364756787674,0.006866,293355,True,0.021965003123479224,0.01094736163330845,1.5900169560380124,0.0,0.0005119480311037564,76.60504647352293,3.414,-0.789,
SKT002.AG,Mongolia_Khovsgol_XiongnuPeriod_LateMedieval-2,Mongolia,49.162275,101.424353,2103.0,AG,0.023175,0.024375364756787674,0.005717,348139,True,0.023481255391089032,0.0008941093656986421,0.1559030359182149,0.0,0.0004544637626293261,75.5470140240552,3.534,-0.233,
SKT003.AG,Mongolia_Khovsgol_XiongnuPeriod-1,Mongolia,49.162275,101.424353,2051.0,AG,0.024956,0.026156364756787672,0.007368,191199,False,0.022516335695733757,0.003640029061053915,0.4924233990394251,0.0,0.0005960701935000025,77.587859868033,2.627,0.48,
SKT004.AG,Mongolia_Khovsgol_XiongnuPeriod-2,Mongolia,49.162275,101.424353,2051.0,AG,0.02208,0.023280364756787672,0.00651,387354,True,0.02265575600589051,0.0006246087508971626,0.09568633072506154,0.0,0.0004799689861919715,76.48933413884893,3.065,0.199,
SKT005.AG,Mongolia_Khovsgol_XiongnuPeriod-2,Mongolia,49.162275,101.424353,2051.0,AG,0.006478,0.007678364756787673,0.008814,135870,False,0.022330495386744226,-0.014652130629956552,-1.6587732922550065,0.0,0.0005807541692989944,78.2654082412437,2.467,-1.248,
SKT006.AG,Mongolia_Khovsgol_XiongnuPeriod-2,Mongolia,49.162275,101.424353,2048.0,AG,0.023278,0.024478364756787673,0.009223,127496,False,0.022737866545126502,0.0017404982116611713,0.18833302591574977,0.0,0.0005860153731093468,78.3613012151842,2.635,0.192,
SKT007.AG,Mongolia_Khovsgol_XiongnuPeriod-2,Mongolia,49.162275,101.424353,2051.0,AG,0.024441,0.025641364756787674,0.005529,392630,True,0.022507583079399467,0.0031337816773882067,0.5650152102010767,0.0,0.0004385716972434034,77.02225965796862,3.249,-0.249,
SKT008.AG,Mongolia_Khovsgol_XiongnuPeriod-1,Mongolia,49.162275,101.424353,2051.0,AG,0.023216,0.024416364756787674,0.005514,366784,True,0.022754566128774478,0.001661798628013196,0.3001591473891038,0.0,0.0004974310364967657,76.4311347969234,3.526,-0.606,
SKT009.AG,Mongolia_Khovsgol_XiongnuPeriod-1,Mongolia,49.162275,101.424353,2051.0,AG,0.019455,0.020655364756787673,0.005714,383180,True,0.02227605194404586,-0.0016206871872581873,-0.28256578026989737,0.0,0.0004974223623862712,76.4703444552494,2.778,0.453,
SKT010.AG,Mongolia_Khovsgol_XiongnuPeriod-1,Mongolia,49.162275,101.424353,2176.0,AG,0.014827,0.016027364756787673,0.009927,87245,False,0.021479138171719734,-0.005451773414932061,-0.5482578332692077,0.0,0.000578004857752092,77.91881276008955,0.489,-1.728,low_power
SKT012.AG,Mongolia_Khovsgol_XiongnuPeriod-2,Mongolia,49.162275,101.424353,2051.0,AG,0.018049,0.019249364756787672,0.006841,275481,False,0.023467633727745504,-0.004218268970957832,-0.6149274829236665,0.0,0.0005072859854183292,76.57054828750591,2.424,0.111,questionable
SOL001.AG,Mongolia_Arkhangai_XiongnuPeriod,Mongolia,47.742186,101.773072,2000.0,AG,0.02113,0.022330364756787673,0.00422,423451,True,0.02248287549456582,-0.00015251073777814914,-0.03586356041015325,0.0,0.0005249579624828499,76.95206939374143,4.181,-0.808,
SON001.AG,Mongolia_Ulaanbaatar_XiongnuPeriod,Mongolia,47.787778,106.608583,2000.0,AG,0.022937,0.024137364756787672,0.009381,149467,False,0.02334352651524018,0.0007938382415474919,0.08447840759866863,0.0,0.0005470436434244921,76.34052472389273,2.544,-1.241,
TAH002.AG,Mongolia_Khovd_LateMedieval,Mongolia,47.059974,91.842502,700.0,AG,0.014897,0.016097364756787674,0.005183,397577,True,0.022949393499705633,-0.006852028742917959,-1.316961776394606,0.0,0.0004546923376123967,76.3868233066077,2.518,-2.091,
TAK001.AG,Mongolia_Khovd_XiongnuPeriod,Mongolia,47.403058,92.104914,2000.0,AG,0.015464,0.016664364756787675,0.005281,307325,True,0.02239818330198949,-0.005733818545201816,-1.0817100592454907,0.0,0.0004565525419907491,76.00811372358106,2.026,-0.589,
TAV001.AG,Mongolia_Sukhbaatar_XiongnuPeriod_LateMedieval,Mongolia,45.357206,113.142056,1300.0,AG,0.021962,0.023162364756787672,0.006539,206740,True,0.02332422689177937,-0.0001618621349916971,-0.02466579092140929,0.0,0.0005514506203646127,74.3265266240779,3.01,-0.631,
TAV005.AG,Mongolia_Sukhbaatar_XiongnuPeriod_LateMedieval,Mongolia,45.357206,113.142056,1300.0,AG,0.023222,0.024422364756787673,0.006011,325714,True,0.023061870115750626,0.0013604946410370466,0.22558325855316566,0.0,0.0004908639383638405,75.6206131652617,3.254,-1.378,
TAV006.AG,Mongolia_Sukhbaatar_XiongnuPeriod_LateMedieval,Mongolia,45.357206,113.142056,1300.0,AG,0.04897,0.05017036475678767,0.014648,36149,False,0.022540717964917186,0.027629646791870483,1.884530827678964,0.0,0.0006240386221021895,77.72504276125417,4.174,-1.432,low_power
TAV011.AG,Mongolia_Sukhbaatar_XiongnuPeriod_LateMedieval,Mongolia,45.357206,113.142056,1300.0,AG,0.021334,0.022534364756787672,0.005772,402715,False,0.023614510153372195,-0.0010801453965845233,-0.18645240757415119,0.0,0.0004944875043669562,77.35035430283337,2.792,0.638,questionable
TEV002.AG,Mongolia_XiongnuPeriod,Mongolia,44.6542,102.0608,1950.0,AG,0.028137,0.029337364756787672,0.005584,384482,True,0.022430912299616024,0.006906452457171648,1.2318035587521485,0.0,0.0005049100530942564,77.13550350169301,3.775,0.329,
TEV003.AG,Mongolia_XiongnuPeriod,Mongolia,44.6542,102.0608,1950.0,AG,0.023816,0.025016364756787673,0.005675,394739,True,0.022882927838050446,0.0021334369187372276,0.3748113782506324,0.0,0.00043995402630723585,76.66849222081443,3.34,-0.433,
TMI001.AG,Mongolia_Arkhangai_XiongnuPeriod-1,Mongolia,47.799255,102.361242,1919.0,AG,0.016163,0.017363364756787673,0.006972,131449,False,0.02130438772941343,-0.003941022972625757,-0.5635629499121348,0.0,0.0005421638249851335,77.53310552641757,2.023,0.586,
TSA001.AG,Mongolia_Dornod_LateMedieval,Mongolia,49.14463,114.877124,700.0,AG,0.022051,0.023251364756787674,0.005933,376471,True,0.022685090800403852,0.0005662739563838219,0.09517453131397931,0.0,0.00044743426471691974,76.28463738748806,3.368,-1.595,
TSA002.AG,Mongolia_Dornod_LateMedieval,Mongolia,49.14463,114.877124,700.0,AG,0.020242,0.021442364756787673,0.005259,327787,True,0.022734420883456896,-0.0012920561266692235,-0.24465072477907998,0.0,0.00048402739722016295,76.180038346482,2.999,-1.144,
TSA003.AG,Mongolia_Dornod_LateMedieval,Mongolia,49.14463,114.877124,700.0,AG,0.01915,0.020350364756787673,0.006665,174440,False,0.023893110907843042,-0.003542746151055369,-0.5296721593186778,0.0,0.0005609489697277633,77.03893158843881,2.309,0.26,
TSA004.AG,Mongolia_Dornod_LateMedieval-o,Mongolia,49.14463,114.877124,700.0,AG,0.022693,0.023893364756787674,0.006511,413883,True,0.02302334280891457,0.000870021947873105,0.13328572198709607,0.0,0.00046376313640681446,75.29516710464725,3.78,0.356,
TSA006.AG,Mongolia_Dornod_LateMedieval,Mongolia,49.14463,114.877124,700.0,AG,0.019705,0.020905364756787673,0.005218,429816,True,0.02320595488953718,-0.0023005901327495075,-0.4390108245746694,0.0,0.00048395849051784487,76.83785071127824,3.661,-0.774,
TSA007.AG,Mongolia_Dornod_LateMedieval,Mongolia,49.14463,114.877124,700.0,AG,0.022375,0.023575364756787672,0.00793,124347,False,0.02387057977738972,-0.0002952150206020493,-0.03713729185682874,0.0,0.0005534223717329909,77.09474097333454,2.164,1.15,
TSB001.AG,Mongolia_Arkhangai_EarlyMedieval,Mongolia,47.110781,102.078841,1231.0,AG,0.019694,0.020894364756787673,0.006488,247577,True,0.02066086111573264,0.00023350364105503146,0.03584976962932726,0.0,0.0005745827014365825,76.21128367655086,3.655,-0.605,
TSI001.AG,Mongolia_Arkhangai_LBA_EIA-o,Mongolia,47.110781,102.078841,2797.0,AG,0.003838,0.0050383647567876725,0.009946,96084,False,0.023092631751712375,-0.018054266994924704,-1.8127253983520497,0.0,0.0005229069117301251,78.19014995070741,0.049,-1.373,
TUH001.AG,Mongolia_Arkhangai_XiongnuPeriod_EarlyMedieval-3,Mongolia,47.799255,102.361242,1800.0,AG,0.023951,0.025151364756787673,0.006631,373977,True,0.022150090340476023,0.00300127441631165,0.45121100491428534,0.0,0.0005230686421915708,76.41704533059965,2.275,-1.753,
TUH002.AG,Mongolia_Arkhangai_XiongnuPeriod_EarlyMedieval-3,Mongolia,47.799255,102.361242,1800.0,AG,0.020978,0.022178364756787673,0.00612,403953,True,0.022228330326262435,-4.996556947476152e-05,-0.00813783925603584,0.0,0.0004940119439724497,75.76620298546068,3.354,-1.063,
TUK001.AG,Mongolia_Arkhangai_XiongnuPeriod_EarlyMedieval-3,Mongolia,47.799255,102.361242,1623.0,AG,0.018098,0.019298364756787673,0.0051,387075,True,0.01750096376166959,0.0017974009951180828,0.3506371263955679,0.0,0.0005166254336414271,76.93897618466458,3.103,-0.892,
TUK002.AG,Mongolia_Arkhangai_XiongnuPeriod_EarlyMedieval-3,Mongolia,47.799255,102.361242,1800.0,AG,0.023279,0.024479364756787674,0.005391,423196,True,0.02262408968948071,0.0018552750673069655,0.3428164968157818,0.0,0.00047471398710012,76.07510746477965,3.431,-1.854,
TUK003.AG,Mongolia_Arkhangai_XiongnuPeriod_EarlyMedieval-3,Mongolia,47.799255,102.361242,1800.0,AG,0.021242,0.022442364756787674,0.005414,453842,True,0.023416780837866108,-0.0009744160810784344,-0.1795188228137708,0.0,0.0003886604429253899,75.6711397573566,3.404,0.548,
TUM001.AG,Mongolia_Tov_EarlyMedieval,Mongolia,47.955114,104.642344,1250.0,AG,0.023242,0.024442364756787672,0.005247,393271,True,0.02188787221827052,0.002554492538517153,0.4841719120420114,0.0,0.0005524494161567976,75.41899618784295,3.656,-0.446,
UGO001.AG,Mongolia_Dornod_LateMedieval,Mongolia,47.9022222,112.936667,700.0,AG,0.016103,0.017303364756787672,0.007503,113234,False,0.023206517430322125,-0.005903152673534452,-0.7841822849987381,0.0,0.0006103122226392132,78.14769505123716,3.867,-1.101,
UGO002.AG,Mongolia_Dornod_LateMedieval-o,Mongolia,47.9022222,112.936667,700.0,AG,0.013457,0.014657364756787673,0.006101,323775,True,0.022563733700314257,-0.007906368943526584,-1.2911183678233376,0.0,0.0005263094924340865,74.20942622083625,2.195,-1.369,
UGU001.AG,Mongolia_Selenge_EarlyMedieval,Mongolia,49.248364,105.377512,1225.0,AG,0.018602,0.019802364756787674,0.005052,325239,True,0.02380505770726765,-0.004002692950479978,-0.7886108976677615,0.0,0.0004891442424794087,75.85397742332158,2.558,-0.867,
UGU002.AG,Mongolia_Selenge_XiongnuPeriod-1,Mongolia,49.248364,105.377512,1927.0,AG,0.016493,0.017693364756787674,0.018396,31365,False,0.021816682680461916,-0.004123317923674243,-0.22404227544963223,0.0,0.0005491904378191711,77.80504210113794,0.302,-1.164,low_power
UGU003.AG,Mongolia_Selenge_XiongnuPeriod_Medieval-1,Mongolia,49.248364,105.377512,1550.0,AG,0.018709,0.019909364756787673,0.009323,120179,False,0.02327966401830267,-0.0033702992615149974,-0.36082650139003625,0.0,0.0005714685625012872,77.9985318375924,1.043,-2.535,
UGU002_alt1.AG,Mongolia_Selenge_XiongnuPeriod-1,Mongolia,49.248364,105.377512,1927.0,AG,-0.020905,-0.019704635243212327,0.023277,18065,False,0.0214644815200685,-0.041169116763280826,-1.768006939141629,0.0,0.0006331012371060455,77.89926112569556,0.036,-0.694,low_power
UGU005.AG,Mongolia_Selenge_XiongnuPeriod-2,Mongolia,49.248364,105.377512,1885.0,AG,0.024468,0.025668364756787673,0.005559,408450,True,0.022358373236680006,0.003309991520107667,0.5931651092015666,0.0,0.000486177822971834,75.87791499790465,4.19,0.148,
UGU006.AG,Mongolia_Selenge_XiongnuPeriod_Medieval,Mongolia,49.248364,105.377512,1550.0,AG,0.018235,0.019435364756787674,0.008606,168355,False,0.02196544561646408,-0.002530080859676407,-0.29335750231079966,0.0,0.0005655848207449483,77.5523327965918,1.621,-1.21,
UGU010.AG,Mongolia_Selenge_XiongnuPeriod-2,Mongolia,49.248364,105.377512,1939.0,AG,0.021701,0.022901364756787675,0.008099,134080,False,0.020754518406115592,0.0021468463506720825,0.2645064413128971,0.0,0.0005315381227684812,77.53691539478433,1.4,-1.041,
UGU011.AG,Mongolia_Selenge_XiongnuPeriod_Medieval,Mongolia,49.248364,105.377512,1550.0,AG,0.017761,0.018961364756787672,0.007305,121966,False,0.022411255697438816,-0.0034498909406511444,-0.4707545128076347,0.0,0.000585528844123516,78.05081506721108,2.343,-0.233,
ULA001.AG,Mongolia_Bulgan_LateMedieval,Mongolia,47.92896,104.52427,846.0,AG,0.020034,0.021234364756787673,0.00538,364502,True,0.023301158645712573,-0.0020667938889248998,-0.38243594472231984,0.0,0.0005117870845028846,76.67034585687618,2.897,-0.137,
ULI002.AG,Mongolia_Khovd_EarlyMedieval,Mongolia,45.85636,91.931779,1248.0,AG,0.0264,0.027600364756787673,0.008793,82740,False,0.02246431764252609,0.005136047114261584,0.5829778708370208,0.0,0.0005473717857295323,77.94997240074451,4.809,0.743,low_power
ULI003.AG,Mongolia_Khovd_MLBA,Mongolia,45.85636,91.931779,3046.0,AG,0.020022,0.021222364756787675,0.005292,301604,True,0.023009877846532932,-0.0017875130897452574,-0.3364469720840112,0.0,0.00047092233735759474,76.30061447853846,2.833,-0.235,
ULN001.AG,Mongolia_Sukhbaatar_MLBA,Mongolia,46.77,111.6,3239.0,AG,0.022186,0.023386364756787674,0.005941,372344,True,0.02215266335687143,0.0012337013999162427,0.20700663972709232,0.0,0.0004719844585710155,76.92882413284693,2.963,-0.181,
ULN003.AG,Mongolia_Sukhbaatar_MLBA,Mongolia,46.77,111.6,3289.0,AG,0.027346,0.028546364756787672,0.005016,428417,True,0.022312116651021476,0.006234248105766196,1.237557429781456,0.0,0.0004653795114277729,76.50074395310685,4.118,0.736,
ULN004.AG,Mongolia_Sukhbaatar_XiongnuPeriod,Mongolia,46.77,111.6,1952.0,AG,0.023416,0.024616364756787672,0.006419,445855,True,0.023155237764644274,0.0014611269921433988,0.22695528547147237,0.0,0.0004936104054224748,76.27156913711804,2.716,-0.968,
ULN005.AG,Mongolia_Sukhbaatar_MLBA,Mongolia,46.77,111.6,3429.0,AG,0.043013,0.04421336475678768,0.01226,24473,False,0.02178163313269893,0.02243173162408875,1.8275501140499575,0.0,0.0005904242115469678,77.74379975264394,3.361,1.245,low_power
ULN006.AG,Mongolia_Sukhbaatar_MLBA_XiongnuPeriod_LateMedieval,Mongolia,46.77,111.6,2100.0,AG,0.020767,0.021967364756787674,0.006819,249735,True,0.02375116998178437,-0.0017838052249966978,-0.26095080268659854,0.0,0.00047883358924039434,76.25362123446439,2.448,-0.303,
ULN007.AG,Mongolia_Sukhbaatar_MLBA_XiongnuPeriod_LateMedieval,Mongolia,46.77,111.6,2100.0,AG,0.027231,0.028431364756787675,0.006057,395864,True,0.022032305787905035,0.00639905896888264,1.0531930240598897,0.0,0.00047842488662239266,76.48105036392889,4.015,-0.232,
ULN010.AG,Mongolia_Sukhbaatar_MLBA_XiongnuPeriod_LateMedieval,Mongolia,46.77,111.6,2100.0,AG,0.015965,0.017165364756787673,0.006688,397475,True,0.02211269719628293,-0.004947332439495258,-0.7379085677007368,0.0,0.000470553396724575,76.56008091402596,2.715,-0.272,
ULN011.AG,Mongolia_Sukhbaatar_LateMedieval,Mongolia,46.77,111.6,719.0,AG,0.014611,0.015811364756787676,0.004905,391312,True,0.022798602336467924,-0.0069872375796802486,-1.4157392448816217,0.0,0.0005469323413306982,77.08640139605579,2.151,-2.095,
ULN015.AG,Mongolia_Sukhbaatar_MLBA,Mongolia,46.77,111.6,3317.0,AG,0.021607,0.022807364756787674,0.015092,32911,False,0.021257134361272616,0.0015502303955150579,0.1026538716143564,0.0,0.0005363834309052482,77.88554087149943,1.045,-0.36,low_power
UUS001.AG,Mongolia_Khovsgol_LateMedieval,Mongolia,49.656,99.927,600.0,AG,0.018722,0.019922364756787672,0.006004,234515,False,0.02230576785621768,-0.0023834030994300086,-0.39533764883115735,0.0,0.0005460344774065954,76.95210343181083,3.424,0.007,questionable
