genetic_id	label	role	sample_age_bp	sample_age_sd	n_ascertained_sites	n_target_sites	target_missing_fraction	generations	generations_se	generations_ci_low	generations_ci_high	event_date_bp	event_date_ci_low	event_date_ci_high	amplitude	offset	r_squared	n_fit_bins	n_jackknife_replicates	fit_min_cm	fit_max_cm	bin_cm	fit_weighted	status	interpretation
RNI013.SG	Ranis13	primary_shared_event	45875.0	2122.0	8419	4830	0.4262976600546383	55.75653078540305	13.500051628791816	29.29642959297109	82.21663197783501	47491.93939277669	43271.16333214112	51713.367921358	0.15932438197058604	-0.00235968628313601	0.37461800082008667	995	22	0.05	10.0	0.01	False	supported_exploratory_estimate	The curve, site count, and chromosome jackknife support an exploratory date.
ZKU002.SG	Zlaty kun	primary_shared_event	45875.0	2122.0	8419	8271	0.01757928495070671	125.12708442080515	28.36889853031617	69.52404330138546	180.73012554022483	49503.68544820335	45008.58261441631	53975.56841191561	0.1387543893581402	0.000880819432278328	0.468137184984767	995	22	0.05	10.0	0.01	False	supported_exploratory_estimate	The curve, site count, and chromosome jackknife support an exploratory date.
