genetic_id	distance_cm	covariance	n_pairs	fitted_covariance
RNI013.SG	0.055	0.10195001373249109	331	0.1521529946508521
RNI013.SG	0.065	0.1041085854988706	314	0.15129388282613873
RNI013.SG	0.07500000000000001	0.16055342656646593	284	0.15043954778170576
RNI013.SG	0.085	0.09950248756218905	268	0.14958996295799581
RNI013.SG	0.095	0.0772408301398497	284	0.14874510194312623
RNI013.SG	0.10500000000000001	0.20898210688470198	291	0.1479049384720681
RNI013.SG	0.115	0.1479680250433227	268	0.14706944642582973
RNI013.SG	0.125	0.1987290289781393	281	0.14623859983064452
RNI013.SG	0.135	0.26361373817819816	246	0.1454123728571637
RNI013.SG	0.14500000000000002	0.17502375761641234	268	0.14459073981965326
RNI013.SG	0.155	0.2294671352967317	223	0.14377367517519526
RNI013.SG	0.165	0.13959013959013958	260	0.1429611535228941
RNI013.SG	0.175	0.16391332332117572	237	0.1421531496030865
RNI013.SG	0.185	0.14575866188769415	217	0.1413496382965565
RNI013.SG	0.195	0.1633074935400517	216	0.14055059462375444
RNI013.SG	0.20500000000000002	0.10335917312661498	216	0.1397559937440203
RNI013.SG	0.21500000000000002	0.08218497827436376	180	0.13896581095481172
RNI013.SG	0.22500000000000003	0.07701863354037268	231	0.13818002169093577
RNI013.SG	0.235	0.15992348158775704	205	0.13739860152378536
RNI013.SG	0.245	0.0638428483732351	181	0.13662152616057993
RNI013.SG	0.255	0.165374677002584	216	0.13584877144361004
RNI013.SG	0.265	0.18776161052421764	174	0.13508031334948653
RNI013.SG	0.275	0.21764681012979328	218	0.1343161279883935
RNI013.SG	0.28500000000000003	0.2488598765984083	212	0.1335561916033458
RNI013.SG	0.295	0.11344991364421415	193	0.1328004805694504
RNI013.SG	0.305	0.05790960451977401	177	0.13204897139317184
RNI013.SG	0.315	0.12301900997553171	231	0.13130164071160205
RNI013.SG	0.325	0.21321070234113712	208	0.13055846529173395
RNI013.SG	0.335	0.12988480765051078	215	0.12981942202973915
RNI013.SG	0.345	0.1836582140187453	187	0.1290844879502497
RNI013.SG	0.355	0.16169212690951823	185	0.12835364020564397
RNI013.SG	0.365	0.1287406999173326	191	0.1276268560753362
RNI013.SG	0.375	0.09883364027010436	181	0.12690411296507018
RNI013.SG	0.385	0.1841109709962169	183	0.12618538840621693
RNI013.SG	0.395	0.03568812140240712	196	0.12547066005507615
RNI013.SG	0.40499999999999997	0.008487186552769359	191	0.1247599056921816
RNI013.SG	0.415	0.10833189580817663	187	0.12405310322161028
RNI013.SG	0.425	0.12576039726877716	180	0.12335023067029569
RNI013.SG	0.435	0.1664367816091954	175	0.12265126618734445
RNI013.SG	0.445	0.0664935064935065	176	0.12195618804335732
RNI013.SG	0.455	0.15434001027221367	177	0.12126497462975339
RNI013.SG	0.465	0.12070779531324725	205	0.12057760445809855
RNI013.SG	0.475	0.06687365655600669	159	0.11989405615943725
RNI013.SG	0.485	0.22342342342342345	186	0.11921430848362835
RNI013.SG	0.495	0.13130881094952954	168	0.1185383402986844
RNI013.SG	0.505	0.04067541271734355	179	0.11786613059011472
RNI013.SG	0.515	0.08410067526089625	181	0.11719765846027208
RNI013.SG	0.525	0.21884498480243159	189	0.1165329031277031
RNI013.SG	0.535	0.09439116535890729	186	0.11587184392650211
RNI013.SG	0.545	0.1266098313078179	149	0.11521446030566873
RNI013.SG	0.555	0.25943528096169977	147	0.11456073182846896
RNI013.SG	0.5650000000000001	0.15939898742446515	157	0.11391063817179993
RNI013.SG	0.5750000000000001	0.115570419918246	208	0.11326415912555791
RNI013.SG	0.5850000000000001	0.1677896109541404	215	0.11262127459201028
RNI013.SG	0.5950000000000001	0.08311688311688313	176	0.11198196458517047
RNI013.SG	0.6050000000000001	0.10949720670391062	180	0.11134620923017678
RNI013.SG	0.6150000000000001	0.04498692240627725	186	0.11071398876267452
RNI013.SG	0.6250000000000001	0.06432748538011697	153	0.11008528352820152
RNI013.SG	0.635	0.0459140292867265	146	0.10946007398157712
RNI013.SG	0.645	0.02614160033514872	155	0.10883834068629454
RNI013.SG	0.655	0.03422772617819057	153	0.10822006431391673
RNI013.SG	0.665	0.03747072599531616	183	0.10760522564347534
RNI013.SG	0.675	0.09849305623953512	143	0.10699380556087333
RNI013.SG	0.685	0.15141498024671451	158	0.10638578505829059
RNI013.SG	0.6950000000000001	0.03824232395660967	148	0.1057811452335932
RNI013.SG	0.7050000000000001	0.18196856906534326	156	0.10517986728974565
RNI013.SG	0.7150000000000001	0.11387473778843274	142	0.10458193253422657
RNI013.SG	0.7250000000000001	0.0944275582573455	141	0.10398732237844756
RNI013.SG	0.7350000000000001	0.11011523687580026	143	0.1033960183371754
RNI013.SG	0.7450000000000001	0.10583941605839416	137	0.10280800202795723
RNI013.SG	0.755	0.15833666533386645	123	0.10222325517054925
RNI013.SG	0.765	0.05869565217391304	161	0.10164175958634826
RNI013.SG	0.775	0.15822086410321706	154	0.10106349719782667
RNI013.SG	0.785	0.11597633136094676	170	0.10048845002797038
RNI013.SG	0.795	0.18314176245210728	145	0.09991660019972
RNI013.SG	0.805	0.22019271051529113	155	0.09934792993541505
RNI013.SG	0.8150000000000001	0.13877995642701524	136	0.09878242155624131
RNI013.SG	0.8250000000000001	0.21377318050507876	147	0.09822005748168118
RNI013.SG	0.8350000000000001	0.2772539288668321	156	0.09766082022896719
RNI013.SG	0.8450000000000001	0.11177454024361116	159	0.09710469241253841
RNI013.SG	0.8550000000000001	0.05547045069741192	158	0.09655165674350015
RNI013.SG	0.8650000000000001	0.10675381263616558	136	0.09600169602908623
RNI013.SG	0.8750000000000001	0.055708769994484285	148	0.0954547931721247
RNI013.SG	0.885	0.031365139348134154	146	0.0949109311705062
RNI013.SG	0.895	0.027347781217750253	153	0.09437009311665545
RNI013.SG	0.905	0.03243978243978244	144	0.0938322621970057
RNI013.SG	0.915	0.11640866873065016	171	0.09329742169147581
RNI013.SG	0.925	0.1829192546583851	161	0.09276555497295072
RNI013.SG	0.935	0.14560859070981724	202	0.09223664550676436
RNI013.SG	0.9450000000000001	0.04597701149425287	174	0.09171067685018572
RNI013.SG	0.9550000000000001	0.19245419916560857	149	0.0911876326519076
RNI013.SG	0.9650000000000001	0.13694902956647922	149	0.09066749665153835
RNI013.SG	0.9750000000000001	0.028095174082537977	173	0.09015025267909639
RNI013.SG	0.9850000000000001	0.04481132075471698	160	0.08963588465450738
RNI013.SG	0.9950000000000001	0.10045844129958142	174	0.08912437658710444
RNI013.SG	1.0050000000000001	0.033506493506493505	176	0.08861571257513105
RNI013.SG	1.015	0.07760141093474426	162	0.08810987680524661
RNI013.SG	1.025	0.04574780058651026	155	0.08760685355203486
RNI013.SG	1.035	0.08529801324503311	151	0.08710662717751504
RNI013.SG	1.045	0.0815850815850816	144	0.08660918213065578
RNI013.SG	1.0550000000000002	0.038994891043686794	139	0.08611450294689146
RNI013.SG	1.0650000000000002	-0.03357314148681055	139	0.08562257424764172
RNI013.SG	1.075	0.04627173592690834	117	0.08513338073983315
RNI013.SG	1.085	0.0713366427652142	148	0.08464690721542392
RNI013.SG	1.095	0.017077555213148434	177	0.08416313855093108
RNI013.SG	1.105	0.09081059785285138	143	0.08368205970696027
RNI013.SG	1.115	0.16393110435663627	141	0.08320365572773827
RNI013.SG	1.125	0.05636092670369869	122	0.08272791174064803
RNI013.SG	1.135	0.015805471124620066	141	0.08225481295576627
RNI013.SG	1.145	0.006372045220966087	140	0.08178434466540374
RNI013.SG	1.155	0.056276707248246384	158	0.08131649224364798
RNI013.SG	1.165	0.10149488591660111	124	0.08085124114590862
RNI013.SG	1.175	0.06778139378296488	134	0.08038857690846521
RNI013.SG	1.185	0.02449793476712719	119	0.0799284851480176
RNI013.SG	1.195	-0.017673752089801768	159	0.07947095156123873
RNI013.SG	1.205	0.06346749226006192	153	0.07901596192433005
RNI013.SG	1.215	0.08982035928143713	168	0.07856350209257928
RNI013.SG	1.225	0.11277754503560955	155	0.07811355799992069
RNI013.SG	1.235	0.05028949545078578	156	0.07766611565849788
RNI013.SG	1.245	0.08375474083438686	113	0.07722116115822872
RNI013.SG	1.2550000000000001	-0.02135774218154081	115	0.07677868066637318
